variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
eta[2064],0.9769573566275,0.97048978,0.24809992080853346,0.2503051563389999,0.584515945,1.3937830199999999,1.0019626365260221,4392.498677210337,3107.6075597600043
eta[2065],1.14571631625,1.1363016,0.24252286327975356,0.24537463660499995,0.759423869,1.5485994900000002,1.0011517552759295,5921.4828105575725,2895.532942823903
eta[2066],1.213852431875,1.2054041500000001,0.24453336295532158,0.24461862179999974,0.8280103285,1.6339203499999997,1.0011596867123858,5648.837744734573,3186.7120850799893
eta[2067],1.3659557569,1.35442075,0.24999077754443283,0.25015205564999987,0.9772154115000001,1.7867040299999999,1.0006575595176028,5565.1506409630165,3400.013807817209
eta[2068],1.42393957326,1.4161275,0.2538894557327194,0.25543759878,1.0204373850000001,1.847355875,1.0009854802473452,5731.011359252067,3174.976673769151
eta[2069],1.2432269577525,1.23438655,0.25383171931658527,0.25451927633999993,0.8401730875,1.6709522099999998,1.0000215160191928,5911.698927324891,2841.5950812654896
eta[2070],1.510669476945,1.50573355,0.25870623653503616,0.2545745773200001,1.1019451150000001,1.9303728499999995,1.0001378835076449,5373.799568312257,3004.8043495629418
eta[2071],1.30648256138,1.2983072999999998,0.2551393246484755,0.2578507526700003,0.9052973190000001,1.7404934399999998,1.0007598454147915,5981.178879601707,2881.220311055168
eta[2072],1.33012445261,1.32539085,0.26041203747995745,0.26294941406999994,0.9222141605,1.7741424649999997,1.0010553821079287,5913.465497390264,3084.751368275087
eta[2073],1.3806666065775,1.3741036000000002,0.2649219032512776,0.26193338828999974,0.9654335705,1.8229950849999998,1.0030685491967402,5996.558271717992,3674.467540903888
eta[2074],1.25963075708,1.2505944,0.27203432133986505,0.2697091805099999,0.8314531415,1.7130852699999999,1.000138305682827,5606.046605495719,3449.3148503256434
eta[2075],1.421667348955,1.41186085,0.27288813928063466,0.27004128291000007,0.9933767,1.8838441549999998,1.000692533826775,6114.794257962093,3344.4842996988336
eta[2076],1.22453922508,1.2183493,0.28278348980860424,0.28488425867999995,0.7792942285,1.6910372799999998,1.0016995826178492,4733.377565953777,2984.351845347475
eta[2077],1.3932981848375,1.38285195,0.2787771692859343,0.2818524899400001,0.9540027274999999,1.8564169,1.0012120577906396,6130.696345071228,3174.580075781082
eta[2078],1.46143430197,1.4530997499999998,0.2805900436096259,0.2779870552199997,1.01941441,1.93913278,1.0012568802409727,5933.902958614114,3152.957626282047
eta[2079],1.61353762544,1.6025600999999998,0.28755860799930455,0.2909830079100003,1.15858458,2.09362284,1.0002427827806328,5899.665714239606,3558.1983953286235
eta[2080],1.67152144269,1.66494365,0.29108224691371215,0.29594979204000016,1.211773245,2.159412705,1.000725908587465,6124.854522284222,3067.1932802610445
eta[2081],1.4908088270625,1.47815205,0.2922739470096096,0.29178494625000007,1.0276426650000001,1.982153855,0.9998181474930632,6040.359780230542,2797.758601536024
eta[2082],1.7582513455225,1.7485203,0.2966945235842331,0.29299667522999995,1.2881801899999998,2.2404889099999994,1.0001895055041383,5706.655178604613,2755.446046799434
eta[2083],1.5540644304175,1.5461022,0.2939798150351861,0.29659279565999996,1.087573025,2.0501438899999997,1.0000516637059078,6211.184169443534,2930.323521801469
eta[2084],1.5426149999325,1.5352817,0.3002931512412694,0.30714053097000005,1.07295374,2.0473711999999997,1.0004560549375026,6234.774502875144,3108.157069870994
eta[2085],1.628248473345,1.62212185,0.30463780522884487,0.3050526595199999,1.14767066,2.13204302,1.0015661902668487,6299.819975664992,3258.9312200684594
eta[2086],1.507212626095,1.4950903,0.31222436140496485,0.31292170727999996,1.01221885,2.0376815099999996,1.0001802665717543,5761.340647774851,3480.0706690946154
eta[2087],1.669249218,1.6602545499999999,0.31350627237752543,0.3096409358699999,1.1757831950000002,2.2007487399999994,1.000212869967455,6195.562361581079,2914.6297303971105
eta[2088],1.4721210945475,1.4656004,0.3225734389125348,0.3258410095500001,0.9661297795,2.0108223199999995,1.0009782431600576,5010.723306762253,2834.2920463100754
eta[2089],1.6408800540425,1.6295773,0.31982850320581235,0.3178869346799999,1.1354589200000003,2.1758959599999996,1.0008465222764031,6252.284113232004,3125.3219662969436
eta[2090],1.709016170005,1.6992284500000001,0.32146410222046523,0.3201685819499999,1.195460555,2.249894955,1.0009313365286325,6169.85549279965,2841.6075915517995
eta[2091],1.861119494925,1.85316635,0.32948248435604444,0.33356698641000015,1.338311135,2.4086670349999997,1.000204456130244,6104.165002584136,3096.4345145956077
eta[2092],1.9191033121975,1.91264385,0.33267413889263303,0.3358743567899999,1.38876976,2.4813303499999995,1.0009572647678153,6432.934720075835,2874.8642998509144
eta[2093],1.73839069633,1.7269927,0.3348010899455745,0.33411139713,1.21011024,2.304111415,0.9997826285105275,6140.072357468506,2941.0438811245144
eta[2094],2.0058332150325,1.9945043,0.3388223055352632,0.33364119054,1.46086058,2.5696903099999995,1.0002668606734129,5941.290901003492,2767.0667153672757
eta[2095],1.801646298835,1.79512235,0.3367883295813801,0.34248356520000006,1.2715825750000003,2.3674756749999997,0.9999597864686905,6280.777253600763,3204.325109430083
eta[2096],1.7901968698225,1.7862177,0.3438193044911817,0.3473534614199999,1.242945365,2.362881684999999,1.0002776772238804,6433.4097874382005,2879.320444375326
