work_idx,term_idx,book_id,book_order,book_canonical,collection_available,first_publication_year,year_centered_decade,work_type,is_novel_int,termo_canonico,categoria,ocorrencias,tokens_exposicao,exposure_10k,taxa_por_10k_tokens
47,10,B047,47,The Adventure of the Devil's Foot,His Last Bow,1910,1.1416666666666742,short_story,0,deduction,tema,1,9998,0.9998,1.0
47,11,B047,47,The Adventure of the Devil's Foot,His Last Bow,1910,1.1416666666666742,short_story,0,evidence,tema,5,9998,0.9998,5.001
47,12,B047,47,The Adventure of the Devil's Foot,His Last Bow,1910,1.1416666666666742,short_story,0,crime,tema,2,9998,0.9998,2.0
48,1,B048,48,His Last Bow,His Last Bow,1917,1.8416666666666743,short_story,0,sherlock_holmes,personagem,22,6070,0.607,36.244
48,2,B048,48,His Last Bow,His Last Bow,1917,1.8416666666666743,short_story,0,dr_watson,personagem,17,6070,0.607,28.007
48,3,B048,48,His Last Bow,His Last Bow,1917,1.8416666666666743,short_story,0,professor_moriarty,personagem,1,6070,0.607,1.647
48,4,B048,48,His Last Bow,His Last Bow,1917,1.8416666666666743,short_story,0,mycroft_holmes,personagem,0,6070,0.607,0.0
48,5,B048,48,His Last Bow,His Last Bow,1917,1.8416666666666743,short_story,0,inspector_lestrade,personagem,0,6070,0.607,0.0
48,6,B048,48,His Last Bow,His Last Bow,1917,1.8416666666666743,short_story,0,irene_adler,personagem,1,6070,0.607,1.647
48,7,B048,48,His Last Bow,His Last Bow,1917,1.8416666666666743,short_story,0,mrs_hudson,personagem,0,6070,0.607,0.0
48,8,B048,48,His Last Bow,His Last Bow,1917,1.8416666666666743,short_story,0,baker_street,lugar,0,6070,0.607,0.0
48,9,B048,48,His Last Bow,His Last Bow,1917,1.8416666666666743,short_story,0,london,lugar,5,6070,0.607,8.237
48,10,B048,48,His Last Bow,His Last Bow,1917,1.8416666666666743,short_story,0,deduction,tema,0,6070,0.607,0.0
48,11,B048,48,His Last Bow,His Last Bow,1917,1.8416666666666743,short_story,0,evidence,tema,1,6070,0.607,1.647
48,12,B048,48,His Last Bow,His Last Bow,1917,1.8416666666666743,short_story,0,crime,tema,1,6070,0.607,1.647
